ChEMBL ID,Canonical_Smiles,MW,LogP,NumHDonors,NumHAcceptors,pKi
CHEMBL3991257,OC[C@H](C(=O)N(CC1CCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,429.561,1.4778,3,5,7.00
CHEMBL610018,CC(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,384.476,1.461,3,5,7.42
CHEMBL1187601,O=C1CC[C@@]2([C@@]3(C1)CC[N+]([C@@H]2Cc1c3c(O)c(cc1)C(=O)N)(C)CC1CC1)O,385.484,1.398,3,4,6.55
CHEMBL511302,O=C1CC[C@@]2([C@@]3(C1)CC[N+]([C@@H]2Cc1c3c(O)c(cc1)C(=O)N)(C)CC1CC1)O,385.484,1.398,3,4,6.55
CHEMBL2408019,NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N,367.449,1.31764,3,4,8.92
CHEMBL2408010,NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N,367.449,1.31764,3,4,7.24
CHEMBL140278,O[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,343.423,1.3172,3,5,7.28
CHEMBL558140,O[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,343.423,1.3172,3,5,7.28
CHEMBL468469,O[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,343.423,1.3172,3,5,7.25
CHEMBL4166622,OC(=O)C1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,340.379,1.3001,3,4,6.64
CHEMBL3798200,CNC(=O)[C@]12C[C@@H]2[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(C#Cc1ccc(s1)Cl)nc2C,443.916,1.27822,3,8,5.24
CHEMBL426084,O=C1CC[C@@]2([C@@]3(C1)CCN([C@@H]2Cc1c3c(O)c(cc1)C(=O)N)CC1CC1)O,370.449,1.2534,3,5,8.59
CHEMBL401245,CO[C@]12C(O)C[C@]3(C[C@@H]1[C@H](O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,387.476,1.1881,3,6,7.60
CHEMBL238017,CO[C@]12C(O)C[C@]3(C[C@@H]1[C@@H](O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,387.476,1.1881,3,6,7.55
CHEMBL392269,CO[C@]12CC(O)[C@]3(C[C@@H]1[C@@H](O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,387.476,1.1881,3,6,6.96
CHEMBL235239,CO[C@]12CC(O)[C@]3(C[C@@H]1[C@H](O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,387.476,1.1881,3,6,6.92
CHEMBL473136,COC(=O)/C=C/C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,454.523,1.1703,3,7,7.65
CHEMBL513762,O[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CCC2)ccc1C(=O)N)O,384.476,1.1006,3,5,6.82
CHEMBL112035,CN1CCC23C4(C1Cc1c3c(OC2c2c(C4)c[nH]n2)c(cc1)O)O,325.368,1.0342,3,5,7.91
CHEMBL3309508,OCC[C@@H]1CC2=C(N(C1=O)C)[C@H]1[C@]34[C@](C2)(O)[C@@H](Cc2c4c(O1)c(O)cc2)N(C)CC3,412.486,0.9008,3,6,8.44
CHEMBL3309509,OCC[C@H]1CC2=C(N(C1=O)C)[C@H]1[C@]34[C@](C2)(O)[C@@H](Cc2c4c(O1)c(O)cc2)N(C)CC3,412.486,0.9008,3,6,8.03
CHEMBL114803,Oc1ncc2c(n1)C1Oc3c4C51C(C2)(O)C(Cc4ccc3O)N(CC5)C,353.378,0.8067,3,7,7.72
CHEMBL332947,Nc1ncc2c(n1)C1Oc3c4C51C(C2)(O)C(Cc4ccc3O)N(CC5)C,352.394,0.6833,3,7,7.72
CHEMBL607319,CC(=O)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O)O,344.411,0.6808,3,5,6.79
CHEMBL3350139,CC(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O)O,344.411,0.6808,3,5,6.15
CHEMBL3758348,OC[C@]12Oc3c4[C@]52CCN([C@@H]([C@@]5(CCC1=O)O)Cc4ccc3O)C,331.368,0.1077,3,6,6.68
CHEMBL4168247,COC(=O)N1CC[C@@]23[C@@H]4[C@H]1Cc1c3c(O[C@H]2[C@H]([C@@H](C4=O)O)O)c(cc1)O,361.35,-0.2915,3,7,5.95
CHEMBL233536,NCc1ccccc1C1(O)CCN(CC1)C(c1ccccc1Br)c1ccccc1,451.408,4.9808,2,3,5.48
CHEMBL317536,CC(=C)CN1CCC23[C@@]4(C1Cc1c3c(O[C@H]2c2c(C4)cc(cn2)c2ccc(cc2)Cl)c(cc1)O)O,486.999,4.9728,2,5,7.80
CHEMBL375504,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@@H]3Cc2c(C1)[nH]c1c2cccc1)CC1CCC1,398.55,4.9568,2,2,9.70
CHEMBL434063,OC(=O)[C@@H](Nc1ccccc1C(=O)c1ccccc1)Cc1ccc(cc1)OCCN(c1ccccn1)C,495.579,4.9356,2,6,5.95
CHEMBL3899996,CC(C[C@@H](C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O)O)C,456.671,4.9185,2,4,7.00
CHEMBL3930269,CCC(NC(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)C,468.686,4.8863,2,3,7.00
CHEMBL367290,CCCN[C@]12Cc3c([C@H]4C52CCN(C1Cc1c5c(O4)c(cc1)OC)CC1CC1)[nH]c1c3cccc1,469.629,4.8829,2,4,7.72
CHEMBL398794,NCc1ccccc1C1(O)CCN(CC1)C(c1ccccc1Cl)c1ccccc1,406.957,4.8717,2,3,5.43
CHEMBL400035,NCc1ccccc1C1(O)CCN(CC1)C(c1ccccc1C)c1ccccc1C,400.566,4.83514,2,3,5.07
CHEMBL233748,NCc1ccccc1C1(O)CCN(CC1)C(c1ccc(cc1)C)c1ccc(cc1)C,400.566,4.83514,2,3,5.05
CHEMBL173319,FCCCN[C@]12Cc3c([C@H]4C52CCN(C1Cc1c5c(O4)c(cc1)OC)CC1CC1)[nH]c1c3cccc1,487.619,4.8325,2,4,7.89
CHEMBL151476,CN1CC[C@@]23[C@@]4(C1Cc1c3c(O[C@H]2c2c(C4)c(cn2Cc2ccccc2)c2ccccc2)c(cc1)O)O,490.603,4.8279,2,5,6.94
CHEMBL4460695,NC(=S)NCc1cn(c2c1cccc2)C1CCN(CC1)[C@@H]1CC[C@@H](CC1)C(C)C,412.647,4.8262,2,3,5.39
CHEMBL610261,Clc1ccc(cc1)c1cnc2c(c1)C[C@@]1([C@@]34[C@H]2Oc2c4c(C[C@H]1N(CC3)CC1CC1)ccc2O)O,486.999,4.8067,2,5,8.66
CHEMBL2338745,CO[C@]12CC[C@]3(C[C@@H]1[C@@](CCC(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,481.677,4.8039,2,5,9.40
CHEMBL3262088,CC[C@@](C(C)(C)C)([C@H]1C[C@]23CC[C@]1(OC)[C@H]1[C@]43CCN([C@@H]2Cc2c4c(O1)c(O)cc2)CC1CC1)O,481.677,4.8039,2,5,9.05
CHEMBL1834410,CO[C@]12CC[C@]3(C[C@@H]1[C@@](CC(C)(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,481.677,4.8039,2,5,8.89
CHEMBL1834409,CO[C@]12CC[C@]3(C[C@@H]1[C@](C(CC)(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,481.677,4.8039,2,5,8.80
CHEMBL416680,CCNC(=O)c1ccc(cc1)C(=C1CC2CCC(C1)N2Cc1c[nH]cn1)c1ccccc1,426.564,4.7883,2,3,8.41
CHEMBL4065350,Oc1cccc(c1)CCN(CC1CCCCC1)CCc1cccc(c1)O,353.506,4.7653,2,3,5.84
CHEMBL4116354,Oc1cccc(c1)CCN(CC1CCCCC1)CCc1cccc(c1)O,353.506,4.7653,2,3,5.84
CHEMBL4084291,Oc1ccc(cc1)CCN(CC1CCCCC1)CCc1cccc(c1)O,353.506,4.7653,2,3,5.79
CHEMBL4117594,Oc1ccc(cc1)CCN(CC1CCCCC1)CCc1cccc(c1)O,353.506,4.7653,2,3,5.79
CHEMBL434018,C=CCN1C2CCC1CC(=C(c1cccc(c1)O)c1ccc(cc1)C(=O)NCC)C2,402.538,4.7566,2,3,9.40
CHEMBL3291215,FCCO[C@]12CC[C@]3(C[C@@H]1[C@@](C(C)(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,499.667,4.7535,2,5,8.68
CHEMBL441914,CCCCCC(c1ccccc1)N1CCC(CC1)(O)c1ccccc1CN,366.549,4.7503,2,3,6.22
CHEMBL3139319,CCN[C@H]1C[C@H]2C[C@@](C1)([C@@H](CN2CCCc1ccccc1)C)c1cccc(c1)O,392.587,4.7451,2,3,6.58
CHEMBL3217051,CCN[C@H]1C[C@H]2C[C@@](C1)([C@@H](CN2CCCc1ccccc1)C)c1cccc(c1)O,392.587,4.7451,2,3,6.58
CHEMBL3809491,CN(C[C@H]1CCc2c([C@]1(O)c1cccc(c1)O)ccc(c2)c1ccccc1C)C,387.523,4.72752,2,3,6.85
CHEMBL2048774,Oc1cccc(c1)CNc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C,362.517,4.6925,2,3,6.14
CHEMBL3262361,CO[C@]12C=C[C@]3(C[C@@H]1[C@](c1ccccc1)(CC)O)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,499.651,4.6905,2,5,8.92
CHEMBL90305,Oc1ccc2c(c1)C[C@@H]1[C@H]3C2(CCCC3)CCN1CCC(c1cccs1)O,383.557,4.6358,2,4,6.96
CHEMBL228738,O=C(C(c1ccccc1)N1CCC(CC1)(O)c1ccccc1)Nc1c(F)cccc1F,422.475,4.6282,2,3,4.65
CHEMBL165410,CC(CN1CCC23[C@@]4([C@H]1Cc1c3c(O[C@H]2C(=O)/C(=C\c2ccc3c(c2)cccc3)/C4)c(cc1)O)O)C,481.592,4.6181,2,5,7.80
CHEMBL3704607,CCOC(=N)/N=c/1\[nH]c2c(n1C1CCN(CC1)C1CCCCCCC1)cccc2,397.567,4.59117,2,4,5.79
CHEMBL308928,CCN(C(=O)c1ccc(cc1)C(=C1CC2CCC(C1)N2)c1ccc(cc1)O)CC,390.527,4.5905,2,3,9.22
CHEMBL593583,CCC(c1ccc(cc1)C1(CCN(CC1)CC1CC1)c1cccc(c1)C(=O)N)(CC)O,420.597,4.585,2,3,8.64
CHEMBL3262362,CC[C@@](C(C)(C)C)([C@H]1C[C@]23C=C[C@]1(OC)[C@H]1[C@]43CCN([C@@H]2Cc2c4c(O1)c(O)cc2)CC1CC1)O,479.661,4.5799,2,5,8.92
CHEMBL373910,CCn1cc(c2c1[C@@H]1Oc3c4[C@@]51[C@](C2)(O)C(Cc4ccc3O)N(CC5)CC1CC1)c1ccccc1,468.597,4.5797,2,5,8.52
CHEMBL3695279,O=c1ccc(c[nH]1)Nc1nc2ccccc2n(c1=O)C1CCN(CC1)C1CCCCCCC1,447.583,4.5782,2,6,4.33
CHEMBL296230,COc1ccc2c(c1O)[C@@]13CCN([C@H](C2)[C@@H]3Cc2c(C1)[nH]c1c2cccc1)CC1CC1,414.549,4.5753,2,3,7.66
CHEMBL92349,Oc1ccc2c(c1)C[C@@H]1[C@H]3C2(CCCC3)CCN1CCC(c1ccccc1)O,377.528,4.5743,2,3,6.89
CHEMBL222579,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN(C(C2)[C@]4(O)Cc2c1n(CC1CCCCC1)c1c2CCCC1)C,474.645,4.5717,2,5,8.38
CHEMBL562340,Oc1ccc2c(c1)[C@@]13CCN(C[C@@]3(C2)Cc2c(C1)[nH]c1c2cccc1)CC1CC1,384.523,4.5683,2,2,5.59
CHEMBL226166,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@@H]3Cc2c(C1)[nH]c1c2cccc1)CC1CC1,384.523,4.5667,2,2,9.70
CHEMBL258115,CC(CN([C@H](C(=O)O)Cc1ccccc1)C(=O)CCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O)C,480.649,4.5623,2,4,7.54
CHEMBL3809684,CN(C[C@H]1CCc2c([C@]1(O)c1cccc(c1)O)ccc(c2)c1ccccc1F)C,391.486,4.5582,2,3,6.14
CHEMBL233327,NCc1ccccc1C1(O)CCN(CC1)C(c1ccccc1C)c1ccccc1,386.539,4.52672,2,3,5.54
CHEMBL3262089,CO[C@]12CC[C@]3(C[C@@H]1[C@@](c1ccccc1)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,487.64,4.5244,2,5,8.72
CHEMBL4649733,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@]3(O)Cc2c(C1)nc1ccccc1c2)C(=O)CCc1ccccc1,490.603,4.4979,2,4,8.38
CHEMBL233955,NCc1ccccc1C1(O)CCN(CC1)C(c1ccccc1F)c1ccccc1F,408.492,4.4965,2,3,5.43
CHEMBL400036,NCc1ccccc1C1(O)CCN(CC1)C(c1cccc(c1)F)c1cccc(c1)F,408.492,4.4965,2,3,5.03
CHEMBL3971059,CC(NC(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)C,454.659,4.4962,2,3,8.89
CHEMBL174263,CCN[C@]12Cc3c([C@H]4C52CCN(C1Cc1c5c(O4)c(cc1)OC)CC1CC1)[nH]c1c3cccc1,455.602,4.4928,2,4,7.56
CHEMBL385482,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NC/C=C/c1ccc(cc1)Cl,491.031,4.4895,2,5,9.22
CHEMBL172493,CCCn1c2c(c3c1cccc3)C[C@@]1(C34[C@H]2Oc2c4c(CC1N(CC3)CC1CC1)ccc2O)O,456.586,4.456,2,5,9.40
CHEMBL569956,CCN(C(=O)c1ccc(cc1)N(c1cccc(c1)O)C1CCN(CC1)CCc1[nH]ccn1)CC,461.61,4.4425,2,5,9.52
CHEMBL584727,CCN(C(=O)c1ccc(cc1)N(c1cccc(c1)O)C1CCN(CC1)CCc1nc[nH]c1)CC,461.61,4.4425,2,5,8.80
CHEMBL353930,FCCN[C@]12Cc3c([C@H]4C52CCN(C1Cc1c5c(O4)c(cc1)OC)CC1CC1)[nH]c1c3cccc1,473.592,4.4424,2,4,8.00
CHEMBL4073537,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)C/C(=C\c2ccccc2)/C1=O)CCCc1ccccc1,493.603,4.4417,2,5,6.77
CHEMBL3808766,COc1ccccc1c1ccc2c(c1)CCC(C2(O)c1cccc(c1)O)CN(C)C,403.522,4.4277,2,4,8.57
CHEMBL3808835,COc1ccccc1c1ccc2c(c1)CC[C@@H]([C@@]2(O)c1cccc(c1)O)CN(C)C,403.522,4.4277,2,4,8.33
CHEMBL4299805,OC(=O)c1cc(cc(c1)n1nnc(c1)c1ccc(cc1)C(F)(F)F)c1ccc(cc1)C(=O)N,452.392,4.4172,2,5,5.83
CHEMBL4642215,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)N)c1nnn(c1)c1ccc(cc1)C(F)(F)F,452.392,4.4172,2,5,5.61
CHEMBL2338744,CO[C@]12CC[C@]3(C[C@@H]1[C@@](CC(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,467.65,4.4138,2,5,9.52
CHEMBL2368861,CO[C@@]12CC[C@]3(C[C@@H]1[C@@](C(C)(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,467.65,4.4138,2,5,8.92
CHEMBL511142,CO[C@@]12CC[C@]3(C[C@@H]1[C@@](C(C)(C)C)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,467.65,4.4138,2,5,8.92
CHEMBL595233,Oc1cccc(c1)C1(CCCN(C1)CC1CC1)c1ccc(cc1)C(O)(C)C,365.517,4.4115,2,3,7.41
CHEMBL443311,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NCCCc1ccc(cc1)Cl,493.047,4.4089,2,5,8.96
CHEMBL4112358,CO[C@]12CC[C@]3(C[C@@H]1CNCc1ccccc1)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,486.656,4.4065,2,5,5.62
CHEMBL368421,FCCCn1c2ccccc2c2c1[C@@H]1Oc3c4C51[C@](C2)(O)C(Cc4ccc3O)N(CC5)CC1CC1,474.576,4.4056,2,5,9.40
CHEMBL3965427,OC(=O)CCC(=O)N([C@@H](CN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O)C)Cc1ccccc1,450.579,4.3847,2,4,7.00
CHEMBL3911517,OC(=O)CCC(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,442.6,4.3763,2,4,7.00
CHEMBL4086783,Oc1cccc(c1)CCN(CC1CCCC1)CCc1cccc(c1)O,339.479,4.3752,2,3,5.56
CHEMBL4117863,Oc1cccc(c1)CCN(CC1CCCC1)CCc1cccc(c1)O,339.479,4.3752,2,3,5.56
CHEMBL162267,O=C1/C(=C\c2cccc3c2cccc3)/C[C@@]2(C34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,479.576,4.3721,2,5,9.15
CHEMBL434867,O=C1/C(=C/c2cccc3c2cccc3)/C[C@@]2(C34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,479.576,4.3721,2,5,8.34
CHEMBL164577,O=C1/C(=C/c2ccc3c(c2)cccc3)/C[C@@]2(C34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,479.576,4.3721,2,5,7.41
CHEMBL233326,CCCCC(c1ccccc1)N1CCC(CC1)(O)c1ccccc1CN,352.522,4.3602,2,3,5.92
CHEMBL3139588,CN[C@H]1C[C@H]2C[C@@](C1)([C@@H](CN2CCCc1ccccc1)C)c1cccc(c1)O,378.56,4.355,2,3,7.44
CHEMBL3217272,CN[C@H]1C[C@H]2C[C@@](C1)([C@@H](CN2CCCc1ccccc1)C)c1cccc(c1)O,378.56,4.355,2,3,7.44
CHEMBL3262092,CO[C@]12CC[C@]3(C[C@@H]1[C@H](c1ccccc1)O)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,473.613,4.3503,2,5,8.89
CHEMBL3262090,CO[C@]12CC[C@]3(C[C@@H]1[C@@H](c1ccccc1)O)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,473.613,4.3503,2,5,8.59
CHEMBL238305,CC(NC(=O)c1ccc(nc1)Oc1ccc(cc1)CNCCc1ccccc1)C,389.499,4.3444,2,4,5.62
CHEMBL300662,O[C@H](C1CCCCC1)CCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,345.527,4.323,2,3,8.32
CHEMBL258294,Oc1cccc(c1)[C@]1(C)CCN(C[C@@H]1C)CCC(=O)N([C@H](C(=O)O)Cc1ccccc1)CC1CC1,478.633,4.3163,2,4,7.00
CHEMBL4476487,CCC(CN(C(=O)CO)CCCCCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)CC,471.686,4.3134,2,4,7.60
CHEMBL3979589,CC(C[C@@H](C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O)C,483.697,4.3118,2,4,7.00
CHEMBL3695267,O=c1c(NC2CCNCC2)nc2c(n1C1CCN(CC1)C1CCCCCCC1)cccc2,437.632,4.3102,2,6,4.46
CHEMBL243195,CNC(=O)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,367.537,4.2964,2,2,6.57
CHEMBL189243,Oc1ccc2c(c1)C(C)(C)C(CC2)NC/C=C/c1ccccc1,307.437,4.2876,2,2,6.33
CHEMBL3923014,OC(=O)CCC(=O)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,472.532,4.2744,2,4,7.00
CHEMBL3951426,OC(=O)CCC(=O)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,472.532,4.2744,2,4,7.00
CHEMBL3698790,OC(=O)C(NC(=O)c1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@H](C1)N2C1CCCCCCC1)(C)C,494.636,4.2703,2,6,4.92
CHEMBL4544086,COc1ccccc1N1CCN(CC1)CCCNC(=O)NN(c1ccccc1)Cc1ccc(cc1)F,491.611,4.2674,2,5,4.72
CHEMBL228858,OCc1ccccc1C(c1ccccc1)N1CCC(CC1)(O)c1ccccc1,373.496,4.2519,2,3,5.70
CHEMBL233502,OCc1ccccc1C1(O)CCN(CC1)C(c1ccccc1)c1ccccc1,373.496,4.2519,2,3,5.36
CHEMBL233957,NCc1ccccc1C1(O)CCN(CC1)C1CCC(c2c1cccc2)(C)C,364.533,4.2414,2,3,4.63
CHEMBL295295,CN1CCC23C4C1Cc1c2c(O[C@H]3c2c([C@@H]4C)c3ccccc3[nH]2)c(cc1)O,372.468,4.2385,2,3,7.31
CHEMBL3786218,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@]3(O)CC/C(=C\c2ccccc2)/C(=O)C1)CC1CC1,429.56,4.2381,2,4,9.22
CHEMBL3786083,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@]3(O)CC/C(=C/c2ccccc2)/C(=O)C1)CC1CC1,429.56,4.2381,2,4,8.01
CHEMBL4061882,O=C1/C(=C/c2ccc(cc2)C(F)(F)F)/C[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,497.513,4.2377,2,5,7.08
CHEMBL222814,CN1CC[C@@]23[C@@]4(C1Cc1c3c(O[C@H]2c2c(C4)c3CCCCc3n2CCc2ccccc2)c(cc1)O)O,482.624,4.2341,2,5,8.30
CHEMBL4073963,CC(CCN(CCc1cccc(c1)O)CCc1cccc(c1)O)C,327.468,4.2311,2,3,5.83
CHEMBL4116120,CC(CCN(CCc1cccc(c1)O)CCc1cccc(c1)O)C,327.468,4.2311,2,3,5.83
CHEMBL233503,NCc1ccccc1C1(O)CCN(CC1)C(c1ccccc1)c1ccccc1,372.512,4.2183,2,3,4.86
CHEMBL222597,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN(C(C2)[C@]4(O)Cc2c1n(CC1CC1)c1c2CCCC1)CC1CC1,472.629,4.1816,2,5,8.74
CHEMBL605930,CCN(C(=O)c1ccc(cc1)C1(CCCN(C1)Cc1ncc[nH]1)c1cccc(c1)O)CC,432.568,4.1794,2,4,8.92
CHEMBL3695224,OC(=O)CNc1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@H](C1)N2C1CCCCCCC1,438.572,4.1738,2,6,4.89
CHEMBL327490,Oc1ccc2c(c1)C[C@@H]1[C@H]3C2(CCCC3)CCN1CCC(c1ccco1)O,367.489,4.1673,2,4,7.54
CHEMBL64933,CCNC(=O)c1ccc(cc1)C(=C1CC2CCC(C1)N2)c1cccc(c1)OC,376.5,4.1612,2,3,7.88
CHEMBL421789,Oc1cccc(c1)C(C(C(=O)NCCc1ccccc1)(C)C)N(CC1CC1)C,380.532,4.1602,2,3,6.15
CHEMBL307525,CCNC(=O)c1ccc(cc1)/C(=C\1/C[C@H]2CC[C@@H](C1)N2)/c1ccccc1,346.474,4.1526,2,2,8.26
CHEMBL3904261,OCC(=O)N(Cc1ccc(cc1)C(F)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,462.512,4.1425,2,4,7.00
CHEMBL3959422,OCC(=O)N(CC12CC3CC(C2)CC(C1)C3)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,452.639,4.1399,2,4,7.00
CHEMBL3991056,OCC(=O)N(CC12CC3CC(C2)CC(C1)C3)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)O,452.639,4.1399,2,4,7.00
CHEMBL2113311,CO[C@@]12CC[C@]3(C[C@@H]1CNC/C=C/c1ccccc1)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,472.629,4.1395,2,5,7.41
CHEMBL3787663,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@]3(O)CCc2c(C1)nc1ccccc1c2)CC1CC1,426.56,4.1386,2,4,8.64
CHEMBL4442460,COc1ccccc1N1CCN(CC1)CCCNC(=O)NN(c1ccccc1)Cc1ccccc1,473.621,4.1283,2,5,5.00
CHEMBL3262093,CO[C@]12C=C[C@]3(C[C@@H]1[C@@H](c1ccccc1)O)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,471.597,4.1263,2,5,8.49
CHEMBL4093848,Oc1ccc(cc1)CCN(CC1CCC1)CCc1cccc(c1F)O,343.442,4.1242,2,3,5.88
CHEMBL4117725,Oc1ccc(cc1)CCN(CC1CCC1)CCc1cccc(c1F)O,343.442,4.1242,2,3,5.88
CHEMBL2397019,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NC(=O)c1ccc2c(c1)cccc2,494.591,4.1163,2,5,7.98
CHEMBL3086753,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NC(=O)c1ccc2c(c1)cccc2,494.591,4.1163,2,5,7.98
CHEMBL1455766,Cc1ccc(cc1)S(=O)(=O)NCc1ccc(cc1)C(=O)NCCN(C(C)C)Cc1ccccc1,479.646,4.11392,2,4,5.96
CHEMBL4632584,Oc1ccc2c(c1)[C@@]13CCN([C@H](C2)[C@]3(O)Cc2c(C1)nc1ccccc1c2)C(=O)Cc1ccccc1,476.576,4.1078,2,4,7.59
CHEMBL221419,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN(C(C2)[C@]4(O)Cc2c1n(C)cc2c1ccccc1)CC1CC1,454.57,4.0968,2,5,8.47
CHEMBL3698773,O=C(c1nc2ccccc2n(c1=O)C1CCN(CC1)C1CCCCCCC1)Nc1ccc(=O)[nH]c1,475.593,4.0869,2,6,4.80
CHEMBL367497,CCn1c2c(c3c1cccc3)C[C@@]1(C34[C@H]2Oc2c4c(CC1N(CC3)CC1CC1)ccc2O)O,442.559,4.0659,2,5,9.52
